"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG10095" "OG10095" "IGSF8" 20.71 18.45 2.6 1.67 11.39 4.66 16.01 6.11 3.28 18.56 22.88 5.13 10.06 4.85 3.96 3.87 2.64 1.47 0.62 1.59 2.22 2.54 1.6 2.19 7.67 5.2 1.45 2.53 28.77 17.96 19.32 32.96 5.84 13.39 7.87 20.39 22.05 8.75 5.12 18.64 1.79 1.66 1.52
"OG10096" "OG10096" "DDR2" 0.3 0.61 0.31 0.65 0.43 0.26 0.21 0.24 0.97 2.36 1.31 0.44 0.7 1.26 0.35 0.45 0.34 0.29 0.37 0.31 0.51 0.3 0.39 0.19 0.88 0.72 0.33 1.48 1.3 1.68 1.24 2.19 0.83 0.6 0.2 1.04 0.7 2.33 1.92 2.24 0.07 0.15 0.09
"OG10097" "OG10097" "PEA15" 12.25 8.05 20.2 26.17 18.98 16.34 7.85 1.97 4.24 36.17 21.11 5.57 7.92 7.71 6.25 5.69 5.19 3.9 3.89 5.98 6.62 9.57 9.98 10.01 8.56 11.28 2.91 13.11 7.06 18.1 12.58 22.72 29.59 15.34 26.25 1.65 5.46 0 0 2.28 3.14 4.42 3.18
"OG10099" "OG10099" "NCSTN" 16.93 15.64 15.43 22.05 22.71 29.03 17.29 18.23 7.4 15.5 14.01 17.96 22.08 23.53 18.13 20.22 8.27 10.23 11.25 12 15.53 16.1 16.13 14.03 32.26 33.65 30.45 51.65 52 11.68 17.83 12.76 22.56 9.13 7.07 17.79 23.64 20.4 18.83 24.17 19.49 22.12 21.2
"OG10100" "OG10100" "VANGL2" 0.08 0.06 0.05 0.06 0.14 0.02 0 0 0.27 0.18 0.17 0.17 0.36 0.41 0.15 0.1 0.29 0.09 0.07 0.12 0.06 0.18 0.18 0.16 1.62 0.96 0.72 0.25 0.15 0.02 0.12 0.07 0.04 0.18 0.08 0.19 0.18 0.43 0.54 0.6 0.05 0.02 0.05
"OG10102" "OG10102" "OLFML2B" 0.24 0.26 0.47 0.6 0.76 0.14 0.1 1.41 0.22 1.04 0.59 0.1 0.15 0.09 0.14 0.12 0.05 0.1 0.02 0.37 0.07 0.21 0.31 0.33 1.39 1.09 0.76 5.43 2 0.46 1.39 0.55 0.52 1.09 0.27 0.01 0.06 0.06 0.04 0.04 0.3 0.78 0.59
"OG10103" "OG10103" "FCRLB" 0.55 0.42 0 0 0.1 0.06 0.03 0.12 0.47 0.42 0.18 0 0 0 0 0.02 0.02 0.15 0.2 0.43 0 0.23 0 0.46 0 0 0.03 0 0.75 0.46 0.3 0.31 0.68 0.3 0.17 NA NA NA NA NA 0 0.02 0
"OG10106" "OG10106" "KLHDC9" 2.35 3.53 0.04 0 0.26 0.23 0.16 0.1 0 2.27 2.53 0 0.06 0 0 0.23 0.19 0.4 0.21 0.69 0.64 0.38 0.22 0 0.3 0.52 0.46 0.08 0 4.48 2.22 3.04 1.29 3.88 3.22 1.89 1.11 1.35 0.68 0.93 0.06 0.07 0.08
"OG10107" "OG10107" "C1orf74" 0.77 0.6 1.6 3.01 3.98 1.8 1.57 4.83 0 0.86 0.98 2.79 1.89 1.84 2.21 1.95 2.37 1.74 1.66 0.72 0.64 2.69 1.28 2.08 1.85 0.31 0.72 2.22 1.35 1.5 0.61 0.41 1.4 NA NA 0.57 0.64 0.84 0.63 1.31 2.8 2.57 2.26
"OG10108" "OG10108" "LMX1A" 0 0.02 0 0 0 3.58 1.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0 0 0.02 0 0 0 1.58 0.25 0.36 0.04 NA NA 0.2 0.09 0.28 0.43 0.17 0 0 0
"OG10109" "OG10109" "LRRC52" 0 0 0 0 0.02 0.23 0.02 0.07 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.34 0.06 0 0 0 0.1 0.31 0 0 0 0 0 0 0.07 0
"OG1011" "OG1011" "GRIPAP1" 10.86 6.53 13.34 12.93 20.37 7.15 4.19 4.7 6.58 8.02 8.93 12.22 16.15 13.29 12.77 13.18 6 4.95 6.4 8.03 8.4 11.23 8.51 7.46 32.36 35.02 13.08 16.58 5.42 NA NA NA NA 10.14 6.46 9.72 12.25 11.96 14.59 11.65 8 7.54 7.56
"OG10110" "OG10110" "FLVCR1" 1.38 0.66 0.54 0.55 0.74 1.3 0.49 2.99 10.92 0.37 0.25 0.83 1.07 0.54 0.53 0.51 0.91 0.12 0.24 0.16 0.51 0.71 0.32 0.43 2.61 2.54 3.86 1.13 2.29 0.97 0.42 0.64 3.1 1.44 1.29 0.34 0.48 0.51 0.52 0.43 0.44 0.48 0.71
"OG10112" "OG10112" "RBM15" 2.16 0.65 1.59 2.71 3.53 0.91 0.79 1.65 1.08 2.14 1.46 5.32 4.63 5.78 3.47 2.77 1.9 1.55 1.11 1.18 1.51 1.77 1.7 1.64 1.38 1.92 0.66 2.91 5.53 1.97 1.68 2.54 1.8 1.55 2.19 0.86 1.45 0.76 1.69 1.6 1.67 2.08 2
"OG10113" "OG10113" "DENND2D" 6.26 6.07 2.49 3.87 2.77 5.33 4.76 10.57 31.42 5.17 1.91 2.16 1.92 2.51 1.89 2.07 1.94 8.4 10.77 7.37 10.05 4.53 1.87 2.97 5.25 7.17 5.37 17.33 5.09 3.19 3.54 0.79 3.37 5.18 3.59 NA NA NA NA NA 1.12 0.6 0.86
"OG10114" "OG10114" "AXDND1" 0 0.06 0 0.02 0.01 0.06 0.03 0 0 0.71 0.81 0.45 0.61 0.28 0.23 0.1 0.26 1.68 1.36 1.17 2.22 0.07 0.95 0.32 0 0 0.05 0.05 0.05 0.12 0.1 0.1 0.01 0 0.04 0.01 0.17 0.18 0 0.08 0 0.01 0
"OG10115" "OG10115" "TDRD5" 0 0.03 0 0.02 0.01 0 0 0 0 0.06 0.01 0 0.05 0.01 0 0 0 0 0 0 0 0 0 0 0 0.02 0.13 0.21 0.25 0 0.01 0 0 0 0 0.01 0 0 0 0 0.01 0 0
"OG10117" "OG10117" "SNED1" 9.29 1.62 0.16 0.32 1.07 4.46 1.65 1.34 0.3 4.93 3.73 2.42 3.33 3.45 1.98 3.87 1.21 0.65 1 0.55 1 2.23 2.9 1.7 0.63 0.7 0.23 0.8 1.29 3.49 1.9 5.09 2.06 2.35 1.89 5.92 4.02 1.04 0.94 1.17 1.35 1.38 0.76
"OG10118" "OG10118" "BPNT1" 9.46 6.89 11.18 14.5 10.67 13.96 5.75 5.9 10.56 14.59 20.75 75.96 55.84 51.84 29.12 42.75 21.06 7.27 6.42 8.47 8.11 35.87 26.33 42.18 15.04 16.05 25.88 19.5 36.07 13.19 10.64 9.85 12.37 10.27 4.42 9.98 11.23 13.26 10.42 18.23 10.97 11.86 10.82
"OG10119" "OG10119" "SPATA17" 0.71 0.59 NA NA NA 1.14 0.2 0.07 0.09 0.03 0.12 0.09 0.38 0.19 0.1 0.21 0.12 0 0 0 0 0 0 0 0 0 0.02 0.03 0 0.06 0 0 0 0 0 0.02 0 0 0.01 0.02 0.17 0.1 0.06
"OG10120" "OG10120" "C1orf115" 49.03 28.07 16.32 3.48 26.42 NA NA 0 NA 25.75 40.26 89.61 40.36 68.86 70.84 82.6 57.27 59.95 53.5 66.62 58.7 63.58 45.15 60.87 11.94 12.64 36.45 NA 51.46 15.15 10.28 115.89 17.66 33.54 36.82 41.42 39.31 53.17 51.78 46.19 92.85 92.19 102.79
"OG10121" "OG10121" "BROX" 1.65 2.55 5.65 6.05 3.31 5.31 3.21 5.97 2.86 4.3 3.2 5.48 8.41 7.49 9.2 7.6 6.28 2.5 2.43 2.2 2.82 5.92 2.42 4.38 1.96 1.88 4.63 11.66 7.96 3.67 1.56 2.42 3.8 2.34 2.18 0.79 2.52 6.2 4.83 6.58 6.42 4.78 5.59
"OG10123" "OG10123" "ACP6" 4.7 9.28 13.48 16.83 21.2 48.62 39.48 19.44 32.53 24.59 21.44 27.54 17.87 19.75 26.49 23.99 20.21 11.89 14.44 23.9 25.65 29.93 36 32.1 18.89 16.41 5.53 6.21 15.11 12.54 15.52 10.8 6.03 6.92 4.86 19.86 17.26 24.54 21.56 22.81 14.52 13.22 15.95
"OG10125" "OG10125" "KIF26B" 0.05 0.07 0.01 0.05 0.07 0.15 0.01 0.07 0.07 0.09 0.12 0.21 0.12 0.1 0.23 0.17 0.04 0.12 0.1 0.15 0.16 0.21 0.47 0.24 0 0 0 0.44 0.76 0.12 0.06 0.29 0.38 0.03 0.01 0.13 0.09 0 0.01 0.07 0.19 0.29 0.14
"OG10127" "OG10127" "CNST" 2.98 4.15 1.71 1.64 1.85 6.39 4.27 2.54 1.99 4.89 3.13 4.2 2.14 5.24 2.12 2.12 1.34 2.17 2.08 2.04 1.89 1.14 0.83 1.17 2.3 2.61 2.48 2.72 2.85 7.35 8.04 5.11 2.21 2.69 4.22 1.36 2.55 3.94 3.26 3.65 1.71 1.86 1.38
"OG10128" "OG10128" "PPP1R21" 2.59 4.15 4.16 3.23 3.13 5.04 6.22 8.65 4.66 6.12 3.96 5 5.64 4.74 4.58 6.15 3.9 2.93 3.08 2.37 3.56 5.6 2.63 3.34 1.75 1.99 3.48 12.36 4.82 3.19 3.15 2.59 2.63 3.81 1.65 5.12 4.65 6.33 5.73 9.17 3.68 4.12 4.84
"OG10129" "OG10129" "KLHDC8A" 0 0 0 0 0.01 0.14 0.02 0 0.25 0.19 0.33 0.02 0.49 0.15 0.29 0.39 0.29 0.21 0.31 0.1 0.24 1.23 1.16 0.97 0.16 0.12 0.03 0.41 0.03 0.4 0.02 0 0 0.01 0.07 0.5 12.12 0.11 0.15 0.02 0.41 0.7 0.66
"OG10130" "OG10130" "PM20D1" 0 0.06 31.61 57.65 47.03 0.14 0.33 6.61 85.45 1.2 0.57 64.87 28.45 39.17 63.46 38.85 41.28 58.21 66.57 85.04 99.54 83.76 88.86 59.66 63.66 42.28 9.28 12.07 10.67 0.22 0.12 0.46 0 0.44 0.21 451.57 1.08 1.33 0.49 3.7 13.43 15.1 20.69
"OG10131" "OG10131" "PKDCC" 9.11 4.72 0.71 1.95 2.04 1.91 2.42 5.29 15.23 9.58 6.83 18.55 22.2 20.46 6.97 9.76 8.52 10.53 11.22 9.98 11.83 7.86 3.81 7.48 12.47 11.88 4.11 4.05 3.83 5.88 3.69 7.15 10.36 3.45 7.01 10.02 22.75 2.67 1.29 0.87 29.81 36.64 32.12
"OG10133" "OG10133" "HAAO" 309.9 233.73 257.92 430.73 511.16 214.3 41.7 318.04 316.47 NA NA 504.43 380.77 393.35 374.58 401.72 304.41 296.98 345.22 412.39 342.02 581.55 467.82 536.82 600.21 697.96 401.68 66.14 127.71 NA NA NA NA 118.66 55.9 NA NA NA NA NA 148.14 161.15 151.07
"OG10134" "OG10134" "B3GALNT2" 3.41 0.76 4.56 4.79 5.02 6.22 3.94 3.72 9.48 1.79 1.46 5.14 4.99 6.36 6.03 4.49 5.22 3.82 3.83 3.31 2.99 2.62 1.14 2.03 2.07 2.42 2.03 12.81 5.93 1.73 1.43 2.38 2.97 1.58 1.73 3.82 3.87 4.02 3.2 4.68 4.55 3.88 3.23
"OG10135" "OG10135" "MAPKAPK2" 20.54 8.04 33.29 49.1 62.14 17.91 17.56 18.48 7.08 15.09 12.72 22.38 24.38 19.21 19.87 26.12 16.23 16.38 21.2 16.84 14.86 40.28 23.94 29.07 15.56 15.16 5.59 36.41 24.39 8.66 7.25 8.03 24.65 10.8 13.9 22.37 31.6 29.75 30.92 34.45 15.27 18.92 20.96
"OG10136" "OG10136" "IL20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16 1 0 0 0 0 0 0 0 0
"OG10137" "OG10137" "IL24" 0.03 0.13 0 0 0 0.06 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0.09 0 0 0.06 0.04 0 0 0 0 0 0.09 0.05 0
"OG10138" "OG10138" "FCMR" 1.36 1.66 0.68 1.61 0.72 1.18 0.81 1.7 0.53 1.38 0.6 0 0.39 0.46 0.18 0.28 0.15 0.08 0.03 0 0 0.23 0.18 0.16 0.28 0.39 0.22 5.52 5.06 1.01 3.33 0.62 1.35 3.34 2.07 0.51 1.27 0.34 0.4 0.57 0.22 0.62 0.8
"OG10139" "OG10139" "PIGR" 10.8 9.89 29.66 23.2 35.23 16.65 6.29 310.95 129.59 12.81 4.44 589.2 308.35 486.41 399.06 338.24 225.58 168.59 188.45 220.61 186.45 378.89 317.84 327.7 1.77 10.27 6.41 88.42 6151.7 8.32 15.42 30.54 59.59 25.65 14 11.15 15.25 24.17 13.19 39.6 1040.36 1125.9 1324.33
"OG1014" "OG1014" "REEP1" 0.23 0.28 0 0.02 0.05 1.4 0.59 0 0.64 0.94 0.37 0.25 0.2 0.23 0.22 0.21 0.37 0.05 0 0.1 0.14 0.2 0.05 0.16 0 0 0.13 1.03 0.43 0.95 1.3 0.56 0.08 0.19 0.29 0.41 0.86 0 0.3 0.48 0.22 0.31 0.46
"OG10141" "OG10141" "CAPN2" 5.38 5.32 41.57 37.21 11.91 5.19 2.44 5.86 44.77 15.74 10.2 7.93 12.14 11.49 10.14 14.78 12.75 6.7 7.23 7.93 7.2 7.27 5 7.31 10.24 8.28 13.17 14.48 6.26 10.47 7.29 11.23 23.8 10.7 17.3 9.42 10.13 9.42 7.53 20.6 5.16 8.5 7.02
"OG10144" "OG10144" "WDR26" 6.89 5.16 28.96 24.8 17.79 12.53 11.69 10.58 11.18 16.3 10.39 16.73 22.87 22.37 15.57 16.71 19.84 6.45 8.59 5.03 7.68 10.85 10.06 8.61 14.45 16.67 16.05 23.94 19.8 9.17 9.22 6.01 10.44 13.11 13.38 7.89 14.38 9.21 11.03 16.15 12.05 9.39 11.29
"OG10145" "OG10145" "REL" 0.69 0.3 0.36 0.43 0.41 2.49 1.17 1.48 1.59 1.33 1.16 0.87 1.13 1.11 0.28 0.25 0.27 0.57 0.17 0.19 0.11 0.1 0.14 0.12 0.96 1.68 0.84 4.72 2.2 0.86 1.06 1.12 1.59 1.43 0.96 0.15 0.51 0.23 0.5 0.59 0.66 0.5 0.53
"OG10146" "OG10146" "PUS10" 1.62 1.36 3.15 2.72 2.14 1.99 1.06 3.12 2.59 2.06 1.5 6.25 4.93 4.83 6.6 4.66 4.67 3.56 2.78 2.56 2.08 5.52 2.18 3.38 1.17 2.07 3.4 1.33 3.28 1.39 1.63 0.8 0.37 1.65 1.77 0.73 1.24 1.29 2.28 3.06 5.61 5.03 4.66
"OG10148" "OG10148" "KIAA1841" 11.22 7.28 NA NA NA 11.62 7.31 1.38 0 0.59 0.93 4.22 3.26 6.2 3.7 2.71 3.22 1.2 0.76 1.04 0.59 1.93 1.33 1.43 4.82 5.52 12.33 0.81 0.31 1.45 1.53 1.41 1.34 1.54 1.06 0.19 0.34 0.53 0.28 0.46 1.68 1.45 1.33
"OG1015" "OG1015" "ATP11A" 8.22 2.28 5.54 10.83 8.26 2.46 0.31 30.28 1.45 2.05 2.84 10.39 4.46 1.97 5.43 3.97 3.72 3.66 2.98 3.82 4.06 5.34 8.27 5.06 0.96 1.08 1.1 3.84 8.98 1.84 1.72 5.37 4.53 2.29 1.61 1.59 4.3 1.59 2.79 3.46 5.51 7.78 4.98
"OG10150" "OG10150" "RFTN2" 0.36 0.21 0.58 0.32 0.48 0.41 0.28 0.24 0.39 1.94 0.26 0.15 0.14 0.22 0.16 0.33 0.11 0.05 0.1 0.25 0.23 0.01 0.19 0.11 0.53 0.52 0.66 1.12 1.15 1.38 1.11 0.28 0.08 0.37 0.13 0.29 0.29 0.26 0.28 0.45 0.04 0.15 0.2
"OG10151" "OG10151" "DISC1" 0.3 0.67 NA NA NA 0.34 0.22 0.31 2.07 0.63 0.32 0.12 0.3 0.28 0.06 0.1 0.04 0.13 0.1 0.09 0.13 0.2 0.4 0.16 0.3 0.21 0.13 1.28 0.18 0.41 0.43 0.49 0.38 0.45 1.19 0.13 0.72 0.26 0.38 0.74 0.01 0.05 0
"OG10153" "OG10153" "LRRTM1" 0.15 0.33 NA NA NA 0 0 0 0 0.12 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0.15 0.02 0.04 0 NA NA 0.02 0 0 0 0.08 0 0 0
"OG10154" "OG10154" "MEMO1" 11.71 8.15 9.95 9.6 4.75 11.01 10.52 11.37 0.46 6.79 5.89 7.38 8.9 8.96 9.37 9.13 13.32 13.26 13.02 11.58 11.72 10.31 7.73 10.64 0.59 0.59 0.41 12.46 1.26 NA NA NA NA 5.62 3.63 11.65 15.07 14.27 14.98 21.33 12.08 8.42 7.75
"OG10155" "OG10155" "DPY30" 25.14 20.83 21.15 21.3 19.87 15.31 17.15 7.41 7.86 19.31 17.67 12.34 12.74 14.48 15.19 11.55 18.28 7.42 7.74 9.86 11.06 19.1 15.65 11.42 6.62 10.1 8.84 28.82 9.17 20.48 21.24 18.81 24.94 15.45 16.27 11.1 12.25 22.06 18.79 21.47 17.02 10.32 13.49
"OG10156" "OG10156" "TYW5" 1.68 0.93 3.44 3.77 1.54 2.7 1.68 3.61 4.2 2.49 2.41 2.13 2.1 4.41 6.89 6.1 9.51 14.13 15.69 14.38 31.38 5.64 6.7 3.9 0.89 1.06 1.1 3.17 1.38 5.15 5.76 4.43 3.86 0.91 1.09 1.01 1.91 2.81 3.11 4.92 3.95 3.12 2.88
"OG10158" "OG10158" "KCNF1" 0 0 0 0 0.02 0.07 0.18 0 0 0.04 0.2 0 0 0.01 0 0 0 0.01 0.01 0.01 0 0 0 0 0 0 0 0.05 0.02 0.06 0 0.14 0 0 0.05 0.1 0.09 0.04 0 0 0 0 0
"OG10159" "OG10159" "PQLC3" 3.52 2.79 0.96 0.93 0.54 4.63 2.86 3.25 2.55 11.86 5.86 0.78 0.4 0.54 0.61 0.26 0.65 0.07 0.3 0.22 0.29 0.41 0.35 0.73 2.14 1.38 1.95 2.53 9.86 5.14 6.1 4.58 4.59 3.08 4.23 4.29 3.9 4.49 2.29 4.3 0.37 0.36 0.18
"OG1016" "OG1016" "POLR1A" 7.62 0.7 2.94 3.55 4.13 3.52 3.27 4.76 4.56 2.89 3.42 4.44 6.61 5.74 5.73 4.85 1.54 1.87 1.39 1.42 1.58 2.29 2.31 2.03 2.62 3.15 1.18 6.14 5.17 2.28 1.13 4.02 6.08 4.34 3.59 5.38 6.3 5.48 5.42 7.35 2.08 2.7 2.64
"OG10161" "OG10161" "FAM84A" 1.64 0.03 1.31 1.19 1.55 0.36 0.23 0 NA NA NA 0.17 0.68 0.62 0.2 0.31 0.34 0.19 0.23 0.33 0.53 1.27 1.87 1.28 0.26 0 0 1.21 0.12 0.36 0.16 1.01 1.87 2.52 0.85 9.51 1.32 6.35 1.7 5.24 0.06 0.04 0.04
"OG10162" "OG10162" "KCNJ3" 0.34 0.69 1.36 2.7 2.29 0.58 0.02 0.01 0.03 0.07 0.12 0 0 0 0.01 0 0 0 0 0.01 0 0 0 0 0.12 0.74 0.04 0 0.19 0.22 0.02 0 0.02 1.12 0.32 0.99 1.64 1.94 1.99 2.13 0.22 0 0.11
"OG10163" "OG10163" "NEUROD1" 0.02 0 0 0 0 0.09 0.05 NA 0.06 0.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 2.32 0 0.04 0.04 0 0.07 0 0 0 0 0 0 0 0
"OG10165" "OG10165" "FRZB" 0.56 0.33 3.21 1.05 1.27 36.09 41.35 4.35 2.84 8.08 3.06 0.28 0.68 0.76 0.11 0.41 0.18 0.08 0.32 0.33 0.78 0.31 0.12 0.18 0.59 0.85 0.33 0.75 4.04 3.51 1.47 5.4 0.91 0.06 0.5 1.21 0.95 1.39 1.34 4.12 0.38 0.24 0.25
"OG10166" "OG10166" "DUSP19" 0.17 0.17 3.01 1.65 1.44 0.77 1.22 2.92 0.08 0.52 0.51 2.36 3.18 1.85 2.17 2.81 2.21 0.71 1.53 1.02 2.15 3.28 2.08 2.6 0.28 0.09 0.6 2.35 2.82 0.52 0.1 0.67 0.19 1.1 0.17 0.36 0.35 0.74 0.57 0.57 1.8 3.88 2.88
"OG10167" "OG10167" "CFAP36" 1.23 3.38 18.88 11.39 14.82 24.94 24.93 2.01 1.97 10.41 6.2 4.44 5.98 5.33 5.03 5.89 5.42 2 2.22 1.71 2.42 8.28 4.12 4.93 1.18 1.57 4.28 7.44 5 7.57 6.45 3.38 8.02 9.03 11.97 2.14 5.64 8.04 6.95 6.82 14.89 9.36 10.66
"OG10169" "OG10169" "CCDC138" 0.46 0.41 1.28 0.87 1.75 0.16 0.34 0.33 0.61 1.03 1.51 0.68 0.32 0.46 0.48 0.58 0.51 0.52 0.53 0.24 0.52 1.33 0.75 0.91 0.24 0.08 0.28 1.26 3.7 0.62 0.31 0.34 0.48 0.31 0.13 0 0.23 0.38 0.22 0.46 0.82 0.54 0.74
"OG1017" "OG1017" "LAPTM4A" 63.54 64.14 81.3 93.09 68.81 216.06 138.95 60.83 83.25 69 75.15 73.64 68.52 87.47 62.97 60.22 71.03 19.83 22.89 22.58 29.25 92.38 64.08 78.05 386.32 240.18 22.92 144.96 85 79.55 77.31 102.1 147.3 70.84 75.42 66.4 61.91 91.12 100.17 84.4 110.78 75.85 82.72
"OG10170" "OG10170" "ZSWIM2" 0 0.01 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG10171" "OG10171" "FBXO41" 0.13 0.04 0 0 0.01 0 0.01 0 7.48 0.13 0.02 0 0.01 0.01 0.02 0 0 0 0 0 0 0 0 0 0.09 0.07 0.03 0.06 0.02 0.37 0.07 0.1 0.1 0 0 0.04 0.03 0 0 0.03 0 0.06 0.02
"OG10172" "OG10172" "ACTG2" 1.29 2.68 1.09 3.59 4.28 1.78 2.32 4.35 1.18 29.58 2.93 0.16 0.77 0.26 0.09 0.17 0.04 0.1 0.21 8.99 0.17 0.19 0.29 0.1 1.22 1.57 0.34 0.8 1.92 NA NA NA NA 1.21 56.02 1.5 4.67 0.68 0.75 0.15 0.71 0.71 1.69
"OG10174" "OG10174" "VSNL1" 5.87 10.33 4.8 4.11 3.57 9.73 6.97 NA 1.25 6.12 5.31 0.02 0 0.02 0.28 0 0.01 0 0 0 0 0 0 0.03 0 0.21 0.19 0.02 0.04 10.99 6.96 8.43 0.47 2.7 0.5 2.79 1.73 1.46 1.43 2.43 0.09 0.01 0
"OG10176" "OG10176" "COQ8A" 47.62 30.75 11.75 11.53 18.58 111.44 95.74 81.55 26.92 10.17 15.22 140.57 115.88 143.49 96.32 143.78 87.73 56.03 113.35 61.96 66.93 231.61 182.1 220.97 69.89 126.03 100.42 44.41 61.26 15.99 21.96 39.25 26.54 15.16 6.7 29.3 24 29.45 32.36 22.29 71.87 97.41 174.07
"OG10177" "OG10177" "SLC16A14" 1.11 0.08 0.13 0.07 0.09 2.19 4.12 6.81 0.02 0.33 0.09 0.03 0.04 0.01 0.05 0 0.01 0 0 0 0 0 0 0 0.09 0.05 0.05 0.15 0.99 0.43 0.72 0.23 0.43 0.18 0.2 0.35 0.53 0.37 0.22 0.69 0.16 0.04 0.05
"OG10179" "OG10179" "EN1" 0.03 0 0 0 0 NA NA 0 0 0.05 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0.12 0.27 0 0.09 0 0 0 0 0 0 0.06 NA NA NA NA NA 0 0 0
"OG1018" "OG1018" "TTC7A" 2.7 1.93 3.3 6.35 7.89 1.66 1.28 11.07 10.68 1.34 1.72 19.28 16.21 14.58 16.97 15.45 10.31 11.39 10.2 16.52 15.7 7.22 5.58 5.57 29.97 23.25 19.93 24.78 19.78 3.19 3.47 3.49 11.93 3.92 1.67 29.85 20.9 15.8 8.93 16.45 10.87 18.29 17.05
"OG10180" "OG10180" "SGCB" 1.13 0.77 47.33 53.63 55.86 0.17 0.1 7.97 2.16 3.68 4.14 0.56 0.43 0.72 0.59 0.44 0.45 0.19 0.21 0.21 0.06 0.28 0.39 0.31 2.79 1.97 2.98 1.07 12.43 5.42 4.3 6.28 6.78 4.23 2.68 2.89 5.17 3.85 2.36 4.29 0.55 0.47 0.57
"OG10181" "OG10181" "SPATA18" 0.41 0.15 0 0.03 0.06 2.23 0.18 0.04 0.56 0.24 0.52 0.03 0.4 0 0 0 0 0 0 0 0 0 0 0 0.05 0.13 0.08 0 0.16 0.26 0 0.49 0.65 4.89 2.33 0.45 0.92 0.18 0 0.05 0 0 0
"OG10182" "OG10182" "NOSTRIN" 1.06 3.63 15.17 14.11 9.12 5.27 4.07 0.16 7.41 16.71 4.21 2.16 5.3 6.36 6.33 6.55 5.27 7.22 7.93 7.39 7.03 20.8 15.92 12.19 5.4 7.74 13.17 1.04 1.23 11.48 8.9 1.32 4.26 11.37 5.69 2.27 6.39 12.04 12.36 14.8 7.45 6.35 6.48
"OG10184" "OG10184" "SGPP2" 0.26 0.07 0 0.12 0.34 0.19 0.28 0.08 1.94 0.59 0.55 0.11 0.08 0.18 0.05 0.11 0.07 0.04 0.01 0 0.03 0.04 0.08 0.15 0.59 0.55 1.7 0.07 0.01 0.48 0.14 0 0.98 0.85 0.52 0.07 0.1 0.23 0.1 0.11 0.15 0.08 0.07
"OG10185" "OG10185" "INHBB" 0.78 0.87 0 0.05 0.21 NA NA 0.11 0.09 6.8 5.53 1.37 0.87 0.66 0.36 0.31 0.08 0.09 0.19 0.1 0.17 0.52 0.34 0.92 0.14 0.1 0.11 0.24 0.28 2.67 0.5 0 0.31 0.41 3.09 3.74 10.05 0.53 2.56 0.86 0 0.02 0.02
"OG10186" "OG10186" "XIRP2" 0 0 0 0 0 0.01 0.02 0.03 0.36 0 0.01 0 0 0 0 0 0 0.02 0 0 0.01 0 0 0 0.01 0.01 0.05 0.02 0.14 0.01 0.01 0 0 NA NA 0 0 0.01 0 0 0.02 0.01 0
"OG10188" "OG10188" "SMARCAD1" 0.55 1.06 3.72 2.59 1.71 3.41 2.54 2.36 1.66 1.81 1.64 1.92 1.81 2.17 2.4 1.49 1.66 0.82 1.08 0.79 0.99 1.61 1.29 1.45 2.07 1.96 2.56 4.93 2.95 2.1 1.36 0.8 1.33 1.82 1.66 0.43 1.32 2.04 1.94 3.9 2.71 1.79 2.44
"OG10189" "OG10189" "HPGDS" 0.2 0.16 0.17 0.1 0.03 0 0.06 0 0 0.03 0.09 0.32 0.27 0.38 0.18 0.17 0.11 0.02 0.06 0.02 0 0.05 0.06 0.65 0.16 0.39 0 0.25 0 0.1 0.13 0 0.07 1.54 0.97 0.34 0.63 0.29 0.36 0.81 2.13 1.89 1.35
"OG1019" "OG1019" "IP6K2" 22.96 16.09 15.15 12.18 26.16 8.29 7.13 4.98 9.95 13.15 10.11 24.95 5.83 7.01 11.69 14.16 6 12.88 14.64 10.72 8.46 9.44 4.87 8.85 18.91 35.65 29.82 8.98 5.35 10.68 11.27 12.59 9.64 7.96 7.18 12.39 10.14 6.49 5.46 6.16 11.02 16.57 8.07
