"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG10099" "OG10099" "NCSTN" 1867.62 1939.45 2281 2281 2281 2733.87 2869.07 2178 3018 2940 2940 2384.99 2442.48 2119.8 2567.16 2619.39 2787.69 2575.92 2502.29 2531.57 2317.49 2624.21 2627.97 2693.45 3428 3428 3428 3502 2745 2940 2940 2940 2940 2736 2736 2714.59 2737.25 2827.19 2968.04 2964.25 2870.31 2880.09 2884
"OG10100" "OG10100" "VANGL2" 5340 5340 2011 2011 2011 2093 2093 1665 5589 5306 5306 4917.95 2546.43 3476.45 5698 5790.73 2781.37 3436.79 5473.36 2108.45 5698 5124.68 5698 2051.3 1662 1662 1662 4070 1996 1365 1365 1365 1365 2795 2795 5724 5724 5724 5724 5724 3836 3604.82 3836
"OG10102" "OG10102" "OLFML2B" 1609.99 830.89 2795 2795 2795 3171 3171 2252 3163 3159 3159 3095 3095 3095 3095 3095 3095 3095 3095 3095 3095 3095 3095 3095 3720 3720 3720 2842 2744 3162 3162 3162 3162 3215 3215 3771 3771 3771 3771 3771 3122 3122 3122
"OG10103" "OG10103" "FCRLB" 1785.41 1912.29 1254 1254 1254 1754 1099 1272 1227 1095 1095 1284 1284 1284 1284 1284 1284 1284 1284 1284 1284 1284 1284 1284 1266 1266 1266 1269 1681 1767 1767 1767 1767 1281 1281 NA NA NA NA NA 1281 1281 1281
"OG10106" "OG10106" "KLHDC9" 970.67 829.92 1179 1179 1179 1350 1350 1992 1536 1340 1340 1558 1558 1558 1558 1558 1558 1558 1558 1558 1558 1558 1558 1558 6079 6079 6079 985 1053 1315 1315 1315 1315 1162 1162 1029 1029 1029 1029 1029 1819 1819 1819
"OG10107" "OG10107" "C1orf74" 1576 1576 1211 1211 1211 1555 1555 810 813 1575 1575 2769.57 2210.1 2731.8 2583.5 2558.08 2777.15 1851.27 2312.47 2378.52 2269 2415.02 2469.73 2480.6 816 816 816 792 786 1575 1575 1575 1575 NA NA 5393 5393 5393 5393 5393 1968 1968 1968
"OG10108" "OG10108" "LMX1A" 2373 1255 1149 1149 1149 3537 3537 1146 912 3544 3544 3272 3272 3272 3272 3272 3272 3272 3272 3272 3272 3198 3272 3272 4191 4191 4191 2020 3488 3543 3543 3543 3543 NA NA 3123 3123 3123 3123 3123 3252 3252 3252
"OG10109" "OG10109" "LRRC52" 1369 1369 963 963 963 1333 1333 1092 1197 1073.5 1073.5 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 825 825 825 2395 4079 1370 1370 1370 1370 942 942 1036.5 1036.5 1036.5 1036.5 1036.5 1421 1421 1421
"OG1011" "OG1011" "GRIPAP1" 2657.11 2784.98 2984 2984 2984 2085.95 2126.44 3664.65 3056 2103 2121.16 2292.32 1849.81 2084.59 2314.86 2226 2289.01 2208.71 2082.85 1967.32 2049.87 2151.67 1834.04 2079.37 2541 2541 2541 2939 4822 NA NA NA NA 3055 3055 2795.21 2702.92 2938.88 2933.79 3003.9 3023 3023 3023
"OG10110" "OG10110" "FLVCR1" 2024.56 2209.1 1957 1957 1957 1976 1976 4701 5010 3362 3362 4087 4087 4087 4087 4087 4087 4087 4087 4087 4087 4087 4087 4087 5516 5516 5516 5844 1590 2007 2007 2007 2007 5937 5937 2301 2301 2301 2301 2301 1378.05 1312.35 1176.03
"OG10112" "OG10112" "RBM15" 3391.21 3845.02 2745 2745 2745 4068.11 4144.64 2910 2750 4241 4241 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 1108 1108 1108 2913 2910 4242 4242 4242 4242 3001 3001 3188.51 3028.2 3006.23 3033.26 3034.89 3286 3286 3286
"OG10113" "OG10113" "DENND2D" 1615.73 1419.32 2043 2043 2043 1975.68 1980.7 1938 1009.51 2040 2040 2056 2324.69 2793.41 3059.74 2586.37 2821.61 2774.08 2536.74 2653.33 2729.45 3294.52 3642.8 2876.4 2610 2610 2610 1416 4384 1901.06 1856.38 1939.91 1827 1841 1841 NA NA NA NA NA 1926 1926 1926
"OG10114" "OG10114" "AXDND1" 1551.64 534 2780.5 2941 2620 3347 3347 2949 2034 3637 3637 741 792.35 741 741 918.88 769.77 741 741 741 741 1167.56 890.92 1216.9 4485 4485 4485 3954 3003 3642 3642 3642 3642 1921 1921 6315 1284.54 2194.9 3109 1328.03 1263 1263 1263
"OG10115" "OG10115" "TDRD5" 3160 1805 3118 3118 3118 3160 3160 3857 3117 3679 3415 2815 3210 3673 2815 2815 2815 2815 2815 2815 2815 2815 2815 2815 7153 7153 7153 4126 6759 3961 3961 3961 3961 2802 2802 3609 3609 3609 3609 3609 3256 3320 3320
"OG10117" "OG10117" "SNED1" 4592.81 6799.39 1298.65 2462.96 2811.83 4020 4020 7452 7434.7 5961 5961 7343.17 5606.31 7352.67 5930.45 6822.7 7842.28 6927.95 6232.77 7164.16 5595.32 5332.71 8990.09 9062.94 7418 7418 7418 4645 2112 5671 5671 5671 5671 5578 5578 2539.55 1935.14 3758.08 3855.1 3867.77 5597 5597 5597
"OG10118" "OG10118" "BPNT1" 1390.47 1691.56 1497 1497 1497 678 678 2050.97 1918.93 1302.49 1302.12 1078.08 979.96 1182.76 2005.45 1270.49 1993.8 2013.99 2024.74 1844.55 2200 1692.26 1702.42 1334.82 2006 2006 2006 927 1020 2458 2458 2458 2458 2160.33 2186.39 1535.12 1405.16 1562.67 1875.47 1569.29 1938.84 1942.56 1944.55
"OG10119" "OG10119" "SPATA17" 740.37 1105.18 NA NA NA 366 366 3495 786 1264 1264 1054.5 1045 1505.58 740.53 1256.91 1074.83 933.12 933.12 933.12 933.12 933.12 933.12 933.12 2902 2902 2902 4369 2996 1264 1264 1264 1264 1092 1092 2390 2390 2390 2390 2390 1713 1713 1713
"OG10120" "OG10120" "C1orf115" 3413 3413 450 450 450 NA NA 117 NA 3401 3401 3035 3035 3035 3035 3035 3035 3035 3035 3035 3035 3035 3035 3035 5284 5284 5284 NA 4231 429 429 429 429 5024 5024 3406 3406 3406 3406 3406 2726 2726 2726
"OG10121" "OG10121" "BROX" 2509.47 3451.64 1604 1604 1604 1577.94 1484.48 4864 2124 936 936 3286.11 3326.23 3389.09 3370.79 3424.26 3420.64 3456 3456 3456 3456 3444.5 3456 3420.56 3992 3992 3992 4044 2072 1379 1379 1379 1379 4436 4436 1240.01 1186.05 1487.78 1499.86 1587.97 3340 3340 3340
"OG10123" "OG10123" "ACP6" 1837.41 1268.58 1809 1809 1809 1274.9 1276.54 2045 1455 1805 1805 1514.98 1529.21 1337.65 1503.01 1540.23 1546.63 1717.69 1738.83 1747.5 1733.61 1729.62 1744.33 1739.48 1281 1281 1281 5960 1874 1808 1808 1808 1808 1971 1971 1777.84 1793 1793 1793 1793 1586 1586 1586
"OG10125" "OG10125" "KIF26B" 10388.79 11029.88 4788 4788 4788 6124.48 5114 6267 4828 6364.46 6354.47 6853.91 6558.05 6901.19 6884.66 6947.98 7279 7245.07 6742.38 7279 7279 6967.91 7116.78 7279 7412 7412 7412 5781.77 5856 6327 6327 6327 6327 8387 8387 5550.75 5184 5755.5 5184 6327 7421 7421 7421
"OG10127" "OG10127" "CNST" 4987.97 5115.18 1886.08 2151.65 1869.45 3214 3214 2192 2804 5235 5235 4071.77 4529.64 4219.37 3922.57 4413.62 4505.66 4361.42 4356.82 4585.31 4224.52 4589.59 4709 4413.52 5497 5497 5497 7077 2255 3275 3275 3275 3275 5827 5827 5255 5050.38 5035.35 5101.78 5255 2625 2625 2625
"OG10128" "OG10128" "PPP1R21" 2378.23 1802.34 3091 3091 3091 3168.73 3185.72 3166.31 3472 3034 3034 3133 3133 3133 3133 3133 3133 3133 3133 3133 3133 3133 3133 3133 2343 2343 2343 3029 3539 3188 3188 3188 3188 3106 3106 2599.93 2882.94 2746.8 2788.41 2909.78 3116 3116 3116
"OG10129" "OG10129" "KLHDC8A" 1200.31 1200.31 1069 1069 1069 1437 1437 1053 1053 2499 2499 4269 4269 4269 4269 4269 4269 4269 4269 4269 4269 4269 4269 4269 4019 4019 4019 2156 6469 2499 2499 2499 2499 4186 4186 1386.66 1692.52 1044 2427 2427 3199 3199 3199
"OG10130" "OG10130" "PM20D1" 1438.25 2101 2174 2174 2174 1479 1503 6478 1618 2164 2164 3245.91 2908.28 3317.57 3448.25 3437.38 3409.15 2838.06 2553.71 2702.99 2976.5 3037.05 2118.71 3007.21 1670 1670 1670 1593 5809 2182 2182 2182 2182 1699 1699 2227 2227 2227 2227 2227 3658 3658 3658
"OG10131" "OG10131" "PKDCC" 1388.91 1125.76 1565 1565 1565 2495 2495 1760 2231 1239 1239 1485.81 1666.27 1314.29 2219.49 2113.11 1949.68 1713.41 1829.88 1567.31 1558.7 1581.8 1819.32 2004.95 1098 1098 1098 1183 1323 2498 2498 2498 2498 1671 1671 1395 1395 1395 1395 1395 1855 1855 1855
"OG10133" "OG10133" "HAAO" 1227.21 1118.12 1282 1282 1282 1280 1280 861 2032 NA NA 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 1222 861 861 861 1731 1162 NA NA NA NA 600 600 NA NA NA NA NA 1252 1252 1252
"OG10134" "OG10134" "B3GALNT2" 2044.79 1881.21 2142 2142 2142 1694.01 1510.44 1769 4782 1989 1989 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 3681 2505 2505 2505 1473 1512 2004 2004 2004 2004 4707 4707 1190.1 1278.41 1312.45 1352.61 1331.6 3867.68 3891.26 3754.93
"OG10135" "OG10135" "MAPKAPK2" 2810.56 2877.95 1297 1297 1297 2497 2497 2790 1551 2501 2501 2567 2567 2567 2567 2567 2567 2567 2567 2567 2567 2567 2567 2567 1663 1663 1663 960 3640 1674 1674 1674 1674 3816 3816 3087 2251.3 2314.55 2503.44 2170.08 2526 2526 2526
"OG10136" "OG10136" "IL20" 978 978 531 531 531 846.5 846.5 493.5 525 1228 1228 824 824 824 824 824 824 824 824 824 824 824 824 824 528 528 528 531 528 1231 1231 1231 1231 611 611 1099.33 1099.33 1099.33 1099.33 1099.33 1182 1182 1182
"OG10137" "OG10137" "IL24" 1779 1779 564 564 564 1664 1664 546 381 618 618 1159 1159 1159 1159 1159 1159 1159 1159 1159 1159 1159 1159 1159 546 546 546 963 NA 1978 1978 1978 1978 1690 1690 427 427 427 427 427 1159 1159 1159
"OG10138" "OG10138" "FCMR" 1474.57 1631.47 1341 1341 1341 1496.99 1760.91 1630 4187 1122 1167 769.25 624.75 739.8 1598.89 1599 1353.37 1599 1599 769.25 769.25 1431.89 1599 843.11 3719 3719 3719 5192 1660 3082 3082 3082 3082 2292 2292 886.41 911.9 1170 1048.11 983.94 1652 1652 1652
"OG10139" "OG10139" "PIGR" 3669.27 4277.18 3491.79 3587.45 3579.07 2906 2906 2289 4634 2887 2887 3840.56 3835.34 3827.46 3845.73 3845.48 3847.96 3849 3849 3849 3849 3842.28 3813.79 3826.27 5288 5288 5288 6225 3515 2916 2916 2916 2916 5045 5045 4772 4772 4772 4772 4772 3323.97 3255.04 3228.97
"OG1014" "OG1014" "REEP1" 2798.61 3696.62 2635 2635 2635 3675 3413 648 1205 3692 3692 3924 3924 3924 3924 3924 3924 3924 3924 3924 3924 3924 3924 3924 606 606 606 1083 1261 3854 3854 3854 3854 528 528 399 523.79 556.5 600 600 3680 3680 3680
"OG10141" "OG10141" "CAPN2" 2756.54 3263.38 3179 3179 3179 2006.53 1899.41 1911 3131 2082.21 2071.99 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3055 3055 3055 4487 3052 3486 3486 3486 3486 3223 3223 2576.56 2865.55 3207.95 3222 3222 3512 3512 3512
"OG10144" "OG10144" "WDR26" 3897.45 4275.05 2243 2243 2243 4414.43 4958.45 4616 5478 2346.72 2392.98 5256.9 4457.61 5004.2 5636.79 5403.36 4831.19 4669.43 4525.97 5562.45 4193.83 5870.24 4075.91 6073.48 3157 3157 3157 1914 4559 6884 6884 6884 6884 1889 1889 2309 2162.11 2061.62 2128.95 2072.15 6088 6088 6088
"OG10145" "OG10145" "REL" 6085.86 9971.14 1824 1824 1824 2317.9 2319.15 2082 1743 2082.95 2167 2799 2799 2799 2799 2799 2799 2799 2799 2799 2799 2799 2799 2799 1743 1743 1743 1785 1779 2257 2257 2257 2257 2248 2248 2054 2054 1931.72 2054 2054 1770 1770 1770
"OG10146" "OG10146" "PUS10" 2248.07 3679.19 1798 1798 1798 2089.97 1982.91 3422 2452 3521 3521 1698.32 2246.39 2493.4 2649.57 2841.61 3059.69 1954.17 2642.27 1659.12 2329.72 2696.81 2861.63 2846.51 1590 1590 1590 1599 2153 3805 3805 3805 3805 2030 2030 1605 1605 1605 1489.3 1270.91 2780.09 2720.85 2797.27
"OG10148" "OG10148" "KIAA1841" 491.62 598.53 NA NA NA 4121.12 4136.11 4339 1863 1914 1914 2450.48 3518.19 2138.04 3405.22 3243.54 3770.58 3465.01 4163.84 2203.84 2877.85 3694.57 3823.51 4197.7 2174 2174 2174 5103 2404 4558 4558 4558 4558 4641 4641 4582 4582 4582 4582 4582 2363 2363 2363
"OG1015" "OG1015" "ATP11A" 4313.06 4663.44 3900 3900 3900 3576 3576 8111 8521 5445 5445 4534.83 3947.7 5498.35 6019.23 5521.79 4774.72 3729.69 4204.83 3706.96 3677.88 3940.63 3445.63 4367.2 3588 3588 3588 3834 4157 3402 3402 3402 3402 3410.11 3425.85 3589.18 3610.96 3556.14 3543.01 3524.5 7090.16 6937.05 7236.52
"OG10150" "OG10150" "RFTN2" 3785.79 3594.6 1569 1569 1569 2834 2834 1503 2161 2192 2192 3401.13 3677 2685.6 3542.62 2402.56 3303.93 3078.68 3677 2777.98 3677 3677 3504.72 2929.44 4393 4393 4393 2310 1662.08 3234 3234 3234 3234 3384 3384 1703 1703 1703 1703 1703 1491 1491 1491
"OG10151" "OG10151" "DISC1" 4180.81 2656.11 NA NA NA 2116 2116 4544.67 1756 2681.86 2627 1881.15 1392.68 1930.25 1946.3 1798.32 1881.86 1694 1694 1694 1694 1694 1766.04 1694 2953 2953 2953 3598 1964 7106 7106 7106 7106 2484 2523 779.45 1083.36 1576.46 1850.97 2080.32 2538 2538 2538
"OG10153" "OG10153" "LRRTM1" 1480.5 2472.08 NA NA NA 1077 1077 1569 1569 2589 2589 2198.25 2198.25 2198.25 2198.25 2518 2198.25 2198.25 2198.25 2198.25 2198.25 2198.25 2198.25 2198.25 1578 1578 1578 1566 NA 2595 2595 2595 2595 NA NA 2096 2096 2096 2096 2096 2923 2923 2923
"OG10154" "OG10154" "MEMO1" 1361.43 1553.71 848 848 848 1611 1596.98 831 888 1290 1290 1513 1513 1513 1513 1513 1513 1513 1513 1513 1513 1513 1513 1513 816 816 816 810 831 NA NA NA NA 1691 1691 1116.13 1009.4 1356.2 1240.75 1341.1 1321 1321 1321
"OG10155" "OG10155" "DPY30" 604.88 689.83 613 613 613 799 799 297 297 800 800 790 790 790 790 790 790 790 790 790 790 790 790 790 477 477 477 1243 3067 806 806 806 806 955 955 831 831 831 831 831 680 680 680
"OG10156" "OG10156" "TYW5" 3500.48 3785.59 973 973 973 1152 1152 948 948 831 831 1297.5 1492.9 832.36 860.3 856.47 699.25 875.59 911.94 1110.8 632.61 1019.41 1805.33 1711.53 2732 2732 2732 948 945 5369 5369 5369 5369 2896 2896 1693.93 1619.11 1852.63 1775.82 1859.14 1474 1474 1474
"OG10158" "OG10158" "KCNF1" 2288 2288 2310 2310 2310 2284 2284 1503 1485 1936 1936 4787 4787 4787 4787 4787 4787 4787 4787 4787 4787 4787 4787 4787 1476 1476 1476 1425 1491 1299 1299 1299 1299 1485 1485 1524 1524 1524 1524 1524 2673 2673 2673
"OG10159" "OG10159" "PQLC3" 888.34 1622.41 1691 1691 1691 513 513 786 609 1749 1749 2429.87 2320.27 1878.95 2854.2 2343.8 2392.55 1928 866.63 2677.91 2789.37 2334.31 1928 2019.61 612 612 612 904 779 1750 1750 1750 1750 698.46 729.86 504 538.96 567 516.64 567 1902 1902 1902
"OG1016" "OG1016" "POLR1A" 4622.86 12749 6053 6053 6053 6604 6604 6271 5386 6634 6634 6105 6105 6105 6105 6105 6105 6105 6105 6105 6105 6105 6105 6105 5184 5184 5184 5157 5142 6623 6623 6623 6623 6633 6633 5290 5290 5290 5290 5290 6014 6014 6014
"OG10161" "OG10161" "FAM84A" 3103.89 2582.98 2219 2219 2219 2546 2546 909 NA NA NA 3379 3379 3379 3379 3379 3379 3379 3379 3379 3379 3379 3379 3379 882 882 882 885 876 2581 2581 2581 2581 879 879 3569 3569 3569 3569 3569 3238 3238 3238
"OG10162" "OG10162" "KCNJ3" 5021 5021 1568 1568 1568 2199.74 1430 5479 6441 1281 1281 3654 3654 3654 4068 3654 3654 3654 3654 4068 3654 3654 3654 3654 978 978 978 5469 1561 2887 2887 2887 2887 5029 5029 2319.02 2423.83 2349.3 2450.88 2467.49 1827 1827 1827
"OG10163" "OG10163" "NEUROD1" 2852 1715 2361 2361 2361 1778 1778 NA 1071 1496.25 1701.5 2729 2729 2729 2729 2729 2729 2729 2729 2729 2729 2729 2729 2729 1071 1071 1071 1071 NA 2482 2482 2482 2482 1071 1071 2953 2953 2953 2953 2953 2622.5 2622.5 2622.5
"OG10165" "OG10165" "FRZB" 3162 3162 2350 2350 2350 2035 2035 844 3977 2036 2036 1766.6 2279.5 2126.91 3149 2444.79 3149 3149 3070.36 3149 964.12 1494.65 2414.3 3149 4230 4230 4230 2931 2424 1890 1890 1890 1890 3125 3125 4142 4142 4142 4142 4142 2737 2737 2737
"OG10166" "OG10166" "DUSP19" 5176 5176 2370 2370 2370 1346 1346 681 855 1268 1268 1676.71 1597.63 1787.52 1666.21 1589.22 1619.16 1431.89 1566.96 1759.2 1772.16 1641.8 1442.67 1647.66 4482 4482 4482 666 2574 1116 1116 1116 1116 873 873 4639 4639 4639 4639 4639 984 984 984
"OG10167" "OG10167" "CFAP36" 1386.68 1103.83 1117 1117 1117 1075 1075 1086 1294 1299.67 1297 1417.55 1505.55 1571.98 1664 1643.09 1583.37 1568.37 1664 1664 1664 1578.14 1664 1645.25 1062.36 1041 1095.97 1295 6017 1297 1297 1297 1297 841 841 1029 1029 1029 1029 1029 1436 1436 1436
"OG10169" "OG10169" "CCDC138" 2683.67 2588.03 2121 2121 2121 2199 2199 2058.67 2371 1992 1992 2431 2431 2431 2431 2431 2431 2431 2431 2431 2431 2431 2431 2431 2308 2308 2308 3609 1989 2196 2196 2196 2196 2264 2264 1595 2381 2323.83 2381 2381 2046 2046 2046
"OG1017" "OG1017" "LAPTM4A" 1757.05 1520.84 1372 1372 1372 809 809 701.96 1821 1765 1765 1773 1773 1773 1773 1773 1773 1773 1773 1773 1773 1773 1773 1773 288 288 288 702 1405 1765 1765 1765 1765 1669 1669 1282 1282 1282 1282 1282 1283.49 1282.17 1282.31
"OG10170" "OG10170" "ZSWIM2" 1343.5 2091 1905 1905 1905 2445 2445 2368 2775 2446 2446 1159.33 1226 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 1159.33 3304 3304 3304 1779 3194 2443 2443 2443 2443 1782 1782 2991 2991 2991 2991 2991 1986.5 1986.5 1986.5
"OG10171" "OG10171" "FBXO41" 7111 7111 2592 2592 2592 2499 2499 3150 570.91 6804 6684 6474.67 6357 6357 6357 6474.67 6474.67 6474.67 6474.67 6474.67 6474.67 6474.67 6474.67 6474.67 2547 2547 2547 2451 2157 5532 5532 5532 5532 906 906 2610 2610 2640 2640 2610 2611.5 2610.04 2610.02
"OG10172" "OG10172" "ACTG2" 914.3 1341.68 1220 1220 1220 1346.34 1353.98 2506 1582 1330 1330 1130.17 1125.15 913.6 1273 1273 1273 1273 1272.35 1330.72 1273 673 673 673 1204 1204 1204 1269 5854 NA NA NA NA 1214 1214 804.87 1446 1243.51 1446 1446 1420 1420 1420
"OG10174" "OG10174" "VSNL1" 1229.8 1709.88 1594 1594 1594 1697.49 1695.62 NA 3689 2000 1733.18 1934 1934 1934 1934 1934 1934 1934 1934 1934 1934 1934 1934 1934 462 462 462 3995 5095 1996 1996 1996 1996 1886 1886 2057 2057 2057 2057 2057 1931 1931 1931
"OG10176" "OG10176" "COQ8A" 2671.54 2383.73 2864 2864 2864 2512.77 2610.93 1757.25 4785 2074 2074 1173.44 1583.93 963.43 2167 3064.02 2916.43 2839.54 2485.26 3192.52 2886.17 2713.92 2319.29 2293.53 4882 4882 4882 3273 2099 2921 2921 2921 2921 2133 2133 2877 2877 2877 2877 2877 2473.24 2439.72 2459.57
"OG10177" "OG10177" "SLC16A14" 2203.55 3979.8 1539 1539 1539 3833 3833 1881 2504 4291 4291 3198 3198 3198 3198 3198 3198 3198 3198 3198 3198 3198 3198 3198 6387 6387 6387 2470 2293 4396 4396 4396 4396 4613 4613 1981 1981 1981 1981 1981 4613.91 3839.41 4946
"OG10179" "OG10179" "EN1" 2457 1453 1203 1203 1203 NA NA 1423 993 900 966 3928 3928 3928 3928 3928 3928 3928 3928 3928 3928 3928 3928 3928 2889 2889 2889 1645 846 981 981 981 981 1026 1026 NA NA NA NA NA 1197 1197 1197
"OG1018" "OG1018" "TTC7A" 2880.16 4386.74 2655 2655 2655 4013 4504.12 4347 5628 5025 5025 4094.72 4232.01 3730.44 4410.37 4500.37 3702.94 4528.51 4406.76 3800.26 4102.24 4592.42 4152.72 4328.54 2577 2577 2577 4983 3799.66 4797 4797 4797 4797 3452 3452 2096.03 2506.58 2635.61 2655.26 2679.04 4481 4478.61 4475.1
"OG10180" "OG10180" "SGCB" 2769.99 3759.31 4318 4318 4318 1209 1209 4873 3189 1781 1781 3709 3709 3709 3709 3709 3709 3709 3709 3709 3709 3709 3709 3709 3878 3878 3878 1239 1539 4194 4194 4194 4194 2903 2903 4776 4776 4776 4776 4776 3768 3156.73 2824.76
"OG10181" "OG10181" "SPATA18" 828.75 4043 1915 1915 1915 1758.06 1756.05 1740 4449 3607 3607 1623 1949 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 1786.5 2119 2119 2119 4494 1844 1861 1861 1861 1861 3931 3931 5118 5118 2811.56 5118 5118 2105 2105 2105
"OG10182" "OG10182" "NOSTRIN" 1627.91 1285.92 1651 1651 1651 1550.15 1589.68 2496 3816 1424.68 1419.46 1808 1808 1788.62 1604.82 1808 1762.73 1808 1808 1808 1808 1808 1714.37 1808 2275 2275 2275 4160 5917 1953 1953 1953 1953 1700 1700 1625.66 1620.47 1817.52 1798.94 1860.78 1763 1763 1763
"OG10184" "OG10184" "SGPP2" 3336 3336 934 934 934 1123 1123 1005 1200 987.27 843 3998 3998 3998 3998 3998 3998 3998 3998 3998 3998 3998 3998 3998 5586 5586 5586 6320 4277 1200 1200 1200 1200 5772 5772 1452 1452 1452 1452 1452 3961 3961 3961
"OG10185" "OG10185" "INHBB" 3204 3204 1227 1227 1227 NA NA 795 777 3133.92 3109 4255 4255 4255 4255 4255 4255 4255 4255 4255 4255 4255 4255 4255 3365 3365 3365 714 2724 876 876 876 876 822 822 1170 1170 1170 1170 1170 3119 3119 3119
"OG10186" "OG10186" "XIRP2" 6654.5 6654.5 11316 11316 11316 11125 11125 11301 13832 8262.67 10242 11967 11967 11967 11967 11967 11967 11955.01 11955.02 11967 11955.01 11967 11967 11967 14052 14052 14052 13716 12179 10650 10650 10650 10650 NA NA 12338 7115.75 10653 7115.75 7115.75 12117 12117 12117
"OG10188" "OG10188" "SMARCAD1" 4785.39 4886.03 3528 3528 3528 5034.49 5061.11 3150 4366 2994.94 2956.03 5099 5099 5099 5099 5099 5099 5099 5099 5099 5099 5099 5099 5099 3657 3657 3657 3800 5372 5090 5090 5090 5090 3565 3565 5362 5362 5362 5362 5362 4795 4795 4795
"OG10189" "OG10189" "HPGDS" 1100.5 1100.5 606 606 606 1185.5 1596 1255 1825 1605 1605 1629.29 3476 2459.43 3476 3476 3476 3476 3476 3476 1948 3476 3476 1014.93 714 714 714 981 600 1615 1615 1615 1615 2397 2397 1576 1576 1576 1576 1576 1173 1173 1173
"OG1019" "OG1019" "IP6K2" 1389.63 1395.14 1738 1738 1738 1448 1448 1395 2157 1799.41 1807.76 1842 1842 1842 1842 1842 1842 1842 1842 1842 1842 1842 1842 1842 1642 1642 1642 2880 1707 1419 1419 1419 1419 2003 2003 1369.75 1363.52 1868.88 1760.39 1789.81 1760.51 1762.82 1760.4
"OG10190" "OG10190" "PDLIM5" 2456.57 4733.15 1953.19 1960.81 1961.99 2991.57 2994.43 5434 2047.97 1614 1614 4777.78 4684.96 4904.36 4898.11 4913.13 4884.12 4757.84 4631.76 4915.01 4592.84 4957.96 5023 4946.1 1752 1752 1752 5504 4993 3213 3213 3213 3213 7010 7010 4015.62 3638.37 6042.46 5723.48 6028.08 1867 1867 1867
"OG10191" "OG10191" "STPG2" 4203 2362.18 NA NA NA 1604 1604 1597.94 1323 NA NA 2055 2055 2436.5 2436.5 2055 2436.5 2055 2055 2055 2436.5 2436.5 2436.5 2436.5 1611 1611 1611 1656 1480 1654 1654 1654 1654 1504 1504 2045.25 2072 1380 2072 2031.91 2062 2062 2062
"OG10192" "OG10192" "NEURL3" 1131.98 1448.6 984 984 984 1369 1369 2441 1941 1432 1432 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 2583 711 711 711 1879 2674 NA NA NA NA 1387 1387 789 789 789 789 786.01 1362 1362 1362
"OG10193" "OG10193" "RPRD2" 5199.66 6186.31 3985.38 4355.11 4337.52 5743.44 7589.93 4389 4729 4101 4101 8419 8419 8419 8419 8419 8419 8419 8419 8419 8419 8419 8419 8419 4391.91 4395.52 4377.45 4398 4440 4345 4345 4345 4345 5106 5106 4437 4437 4437 4437 4437 4752 4752 4752
"OG10194" "OG10194" "ANKRD23" 1799.55 1664.36 935 935 935 2537 2537 NA 576 2591 2591 1954 1954 1954 1954 1954 1954 1954 1954 1954 1954 1954 1954 1954 927 927 927 921 933 2581 2581 2581 2581 618 618 2276.59 2611.13 3208 3143.3 3208 1312 1312 1312
"OG10195" "OG10195" "CTSS" 1597.58 2056.31 1684 1684 1684 1597.99 1549.88 1895 1760 666 676.84 1355 1355 1355 1355 1355 1355 1355 1355 1355 1355 1355 1355 1355 1631 1631 1631 3636 2525 2150 2150 2150 2150 2164 2164 1572.68 1320.13 1919 1919 1919 990 990 990
"OG10196" "OG10196" "MSX1" 845.82 1887.51 1899 1899 1899 897 897 1609 1606 1576 1576 1880 1880 1935 1935 1923.19 1935 1880 1935 1880 1907.5 1907.5 1907.5 1907.5 2169 2169 2169 1900 NA 1928 1928 1928 1928 1686 1686 NA NA NA NA NA 1781 1781 1781
"OG102" "OG102" "MYCBP2" 2820.32 3933.75 14511 14511 14511 13603.27 14725 14080.6 15242 12054 12054 6123.82 7213.48 7437.9 5511.05 5381.35 5691.57 8141.62 9413.59 5975.72 5841.15 5663.7 5396.03 7255.18 16944 16944 16944 17882 12123 14632 14632 14632 14632 12519 12519 3389 5227.16 3020.73 3899.97 3556.33 13617 13617 13617
