"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG10115" "OG10115" "TDRD5" 0 2 0 1 3 0 0 0 0 5 1 0 2.01 1.2 0 0 0 0 0 0 0 0 0 0 0 2 31 12 53.77 0 1 0 0 0 0 1 0 0 0 0 1 0 0
"OG10117" "OG10117" "SNED1" 792.39 382.3 4 14 195 355.01 218 161 39.5 688.28 458.93 399.38 244.21 714.52 327.71 2962.78 937.5 70.98 120.86 80.12 53.38 288.9 273.1 240.05 42.64 59.48 56 52 84 249.49 205.34 319.69 227.03 286 148.59 309.57 111.01 71 257.71 83 232 804 89
"OG10118" "OG10118" "BPNT1" 238.09 394.56 330 384 1018 173 118 177 332 431.61 540.58 1769.48 686.02 1666.57 1607.5 5921.23 4095.79 230.33 250.46 314.11 169.04 1456.8 464.5 861.99 270.08 363.58 1585.89 222.07 1054.16 403.43 493.33 265 584.38 477.32 134.74 311.32 223.01 368.84 1367.72 517.32 643 2356.34 432
"OG10119" "OG10119" "SPATA17" 9.25 21.61 NA NA NA 7 2 4 1 1 3 2 5 8.03 2 29 12 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 0 0 0 1 0 0 2 1 9 18 2
"OG10120" "OG10120" "C1orf115" 3095.58 3291.17 136 26 699 NA NA 0 NA 2036.7 2807.02 6059 1590.99 5831.62 5965.89 27887.3 17057.08 2874.33 3142.12 4090.98 1693.1 4669.1 1429.53 2858.66 573.93 765.97 6166.53 NA 6929.12 73 75.05 491.33 131.43 3673.2 2610.93 2920.14 1933.71 3273.89 12463.78 2885.95 7718.59 25885.66 5787
"OG10121" "OG10121" "BROX" 76.15 302.18 179 171.89 339.14 162 152 458.49 100.44 89.99 59 401.63 363.99 709.52 862 2900.08 2112.09 136.45 162.76 154.27 92.84 494.12 87.43 232.31 71 85.98 586.65 655 507.32 62 40 36 99.05 225.76 136.49 19.75 42 164 504.15 189 656 1650.82 387
"OG10123" "OG10123" "ACP6" 157.83 394.22 483 541 2458.08 1186 1597 581 753 1019 783.03 913.98 349.16 721.72 1087 4052 3033 320.29 482.66 839.07 419.9 1243 651 858.56 213.51 233.98 206.95 519.87 865 280 525.15 212.07 207.8 292.83 133 720.89 441.01 786 2703.03 742 692 2131 516.97
"OG10125" "OG10125" "KIF26B" 10 28 1 4 21 18 2 7 6 14 16 32 10 20 44 132 27 14 13 22 11 35.23 35 27 0 0 1 36 143 9.84 7 20 46.9 6 1 15 7 0 5 8 44 225 22
"OG10127" "OG10127" "CNST" 276 733.18 64 63 222.08 405 448.07 82 94 599.08 337.31 382.94 126.52 619.87 232 1043.97 594 150 176 189.8 76.04 127 41 80 115.02 164.88 436.98 270.99 199 301.2 499 183.96 140 342.35 347.6 148.37 186.94 359.96 1181.67 353.84 137 503.13 75
"OG10128" "OG10128" "PPP1R21" 113.02 253.89 257 179 627 315 646.51 419.92 276 431 246.14 348.99 229.78 414.99 398 2143.29 1200 145 186.99 150 106 424.47 86 161.98 36.85 52.89 252.21 514 539 127.16 190 90.82 161.99 256.59 72 274.08 193.14 313.55 1125.6 488.25 351 1324.25 312
"OG10129" "OG10129" "KLHDC8A" 0 0 0 0 1 4 1 0 4 11 17 2 27.29 17.91 34 186 124 14 26 9 9.85 126.98 52 64 5.81 5.32 4 12 6 12.38 1 0 0 1 3.99 14.13 291.7 2 26 1 40 231.01 44
"OG10130" "OG10130" "PM20D1" 0 4 1366 2236 6583.71 4 15.77 685 2227 60 25 4696.43 1073.79 3630.98 6084 14882.24 13829.08 2607.88 3284.62 4645.25 2815.46 6155.24 1957.08 2776.19 947.03 793.45 466 253 1989.3 6 5 11 0 16 5 20654.84 34.45 53 76 150 1506.48 5714.57 1568.98
"OG10131" "OG10131" "PKDCC" 229.07 177.09 22 54 204.16 93.21 196.04 133 563.86 269 169 603.53 473.87 734.26 426.99 2281 1619 282.98 395.25 313.55 173.83 298.03 72 231 120 144.31 129 61 150 182.71 173.95 195.64 497.38 123 162.03 283.2 448.52 66 125 22 1670 6941.79 1222
"OG10133" "OG10133" "HAAO" 6851.24 8708.11 6491.06 9724.84 41524.89 5249.71 1691.47 3234.61 10591.67 NA NA 13395.18 5894.47 13083.27 12402.28 53437.06 35873.42 5652.46 8060.68 10048.74 3920.55 16932.78 5890.8 10023.81 4471.45 6559.61 9476.69 1516.95 4327.12 NA NA NA NA 1437.87 438.73 NA NA NA NA NA 5518 20337.7 3838
"OG10134" "OG10134" "B3GALNT2" 127.71 48.56 194.01 183 692 204.16 190.11 94 784 82 58.99 422.37 239.32 655 617.22 1841.84 1889.43 222.52 273.05 247.13 104.81 233.88 43.74 115.63 46.73 68.82 158.1 246.4 269 43 53.98 52.01 114 162.36 114.9 91.51 69.75 93.28 300.84 112.04 540.2 1565.36 251.61
"OG10135" "OG10135" "MAPKAPK2" 1064.33 792.41 848 1122 5109.75 877 1424 781.33 176 872.97 648.64 1275.88 810.31 1371.62 1411 7439.04 4081 662.91 1051.37 873 362 2497 640 1153 230.47 283.29 279.56 432 2810.19 178.57 226.64 145.76 785.39 895.72 746.53 1427.26 1019.74 1237 5448 1362 1174 4914.7 1092
"OG10136" "OG10136" "IL20" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 0 0 0 0 0 0 0
"OG10137" "OG10137" "IL24" 1 8 0 0 0 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 3.46 0 0 2 1 0 0 0 0 0 3 6 0
"OG10138" "OG10138" "FCMR" 36.29 91.42 18 38 61 34 46 39 38 35.02 14.01 0 3 9 8 49 20 2 1 0 0 8 3 2 9.31 16.56 26 401 254 39 194.5 21.02 80 164.65 66.07 9 16 7 29 10 11 104 27
"OG10139" "OG10139" "PIGR" 733.88 1457.56 2072.84 1496 8191.58 952.22 595.51 10553.99 10369.14 857.66 262.12 50589.89 15412.3 52130.03 42729.81 145141.03 85394.83 10271.17 14061.54 17215.62 6833.26 35301.24 12665.95 19436.42 85.21 623.11 1086.07 7735 683642.19 303 850.86 978.11 3349.91 2820.56 996.83 1106.21 1055.7 2092.69 4462.76 3479.12 105845.03 378598 88521.53
"OG1014" "OG1014" "REEP1" 12 36 0 1 8 102 65.99 0 12 81.2 28 22 10 25.66 24 93 143 3 0 8.02 5.15 19.12 2 10 0 0 2 14 16 46.01 95 24.01 6 2 2 3 6 0 12 5 25 117 35
"OG10141" "OG10141" "CAPN2" 273.64 596.54 2641.75 2122.93 2455.43 203.03 149 162 2378.63 755 429.03 565.87 504.81 1026.54 901 5266.99 4006.18 339 448 514 219.15 563 167 362 282.42 288.21 1262.1 905 601 457.08 482.18 431 1604.12 747.62 782.47 500.01 418.22 546 1712.93 1217 555 3087.68 511
"OG10144" "OG10144" "WDR26" 497.95 760.65 1292 992.91 2571 1097 1904.98 769 1062.99 883.83 506.62 1972.67 1330.83 3143.61 2453.56 10107.13 9448.88 477.46 754.27 569 306.75 1548.81 428.62 812.19 412.2 599.78 1592 612 2878.83 795.81 1213.08 459.12 1398.66 530.84 350.8 374.55 445.1 340.21 1647.63 609 2263.59 5948.05 1431.21
"OG10145" "OG10145" "REL" 78.51 104.09 13 14 48 113.15 88.11 45 45 64 51 54.1 41 86.76 22 78 73 25 9 11 3 7 4 5 15 33 44 112 119 24.08 44.85 27.74 69.02 69.28 29.98 6.47 15 8 72 22 35 90 19.14
"OG10146" "OG10146" "PUS10" 66.7 172.01 112 87 246 81.03 67.83 165 105.99 169 108 233.56 142.99 335.1 484 1473 1400.98 109.24 142 85.28 46 359.96 65 149 16.59 36.97 162 28 217.84 66.44 118 33.74 27 72 50 24 28.29 37 236 70 475.36 1409.52 269.1
"OG10148" "OG10148" "KIAA1841" 93.08 139.41 NA NA NA 948.33 992.11 94 0 26 36 229.68 149.11 367.17 350.03 979 1192.97 65.81 61.09 46 16 172.8 53 93 93.98 135.76 824.01 58 23 82.87 133.17 71.2 118.49 155.43 69.59 18.05 22.91 44.24 89.83 38.67 121 353 65
"OG1015" "OG1015" "ATP11A" 657.97 366.37 433 760 2094 174.04 36 3962.1 217.46 261.62 319.18 1055.56 229.72 303.99 914.79 2453.97 1752.49 215.99 243.08 286.81 142.28 510.08 297.51 342.55 31.05 44.1 125 204 1187 78.44 111.16 201 298 169.72 77.54 118.07 224.58 102 700 224 1205.6 5622.02 750.8
"OG10150" "OG10150" "RFTN2" 24.94 26.53 18 9 48 23 26 5 14 98 11.37 11.07 6.93 16.16 16 86.89 36.7 2.52 7 14 8 1 7 5 21 26.1 91.99 34.9 58 55.98 68.21 10 5 27 6 10 6.95 8 33 14 2 22 6
"OG10151" "OG10151" "DISC1" 23.39 60.48 NA NA NA 14 15 22.03 58.96 39 16.94 4.91 5.26 14.74 3.08 19.07 7.29 3.45 3.11 3.2 2.03 8.23 7.24 4.04 8 7 12 63.82 11 36.85 58.22 38.55 52.04 24 42 2 10.93 7.19 49 27.99 1 14 0
"OG10153" "OG10153" "LRRTM1" 4 28 NA NA NA 0 0 0 0 7 33.99 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 NA 5 1 1 0 NA NA 1 0 0 0 3 0 0 0
"OG10154" "OG10154" "MEMO1" 288.31 427.34 163 141 250 343.12 537.61 110 6 198.84 151.87 244.49 172 372.11 387 1514 1954 314 378 350.98 167 373.71 121 247 4.19 5.26 9 121 29 NA NA NA NA 203 84.91 260.96 212.03 343 1286.96 515 476.04 1124 208
"OG10155" "OG10155" "DPY30" 262.05 465.05 246 222 738.92 227.01 421.01 10 21 342 275.92 207 124.56 304.09 318 973.01 1369.96 90.08 115.44 153.33 81 354.43 126 136.25 26 49.99 97 459 884.13 196.74 309.23 158.99 370 308 210 182.23 140.35 318 1063.43 315 331 683.27 181
"OG10156" "OG10156" "TYW5" 108.91 121.58 65 64 94 59.11 61.1 42 59.13 46.01 39.11 60.15 40.08 97.84 157.77 560.3 627.01 190.92 271.52 317.77 182.41 136.31 125.53 102.49 22 33 94 37.08 37 347.82 589.99 263 402.69 56.92 44.12 35 44 93 386 166 174.38 466.09 86.42
"OG10158" "OG10158" "KCNF1" 0 0 0 0 3 3 13 0 0 2 8 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 0 2 0 0 1 3 2 1 0 0 0 0 0
"OG10159" "OG10159" "PQLC3" 55.4 153.01 32 28 58 42 43 29 20.46 475.55 207.06 42 12 27.93 48 68 153 2 5 12 7.77 23 7 22.63 11.05 9 30 28 210.06 110.99 199.61 86.95 152.96 44 41 41 28 43 78.06 42 21 70 7
"OG1016" "OG1016" "POLR1A" 654.4 310.15 358 388 1633 463 713.08 477 425.86 449 468.68 609.12 528.47 986.73 979 3319 930.02 181 165 176 92 340.5 148 192.99 123.39 187.38 195.08 443 851 190 142.94 294.97 783.8 629 336.81 592.56 484 526.94 2035 716 385 1688.62 331
"OG10161" "OG10161" "FAM84A" 94.16 2.59 58 47 222 18 19 0 NA NA NA 13 30 58.52 19 116 112 10 15 22.51 17 104.01 66 67 2 0 0 13 3 11.52 8 28.51 92.95 46 10 702.96 67.98 410 428 343 6 13 3
"OG10162" "OG10162" "KCNJ3" 31.64 119.86 42 75 228.71 25 1 1 3 2 3 0 0 0 1 0 0 0 0 1 0 0 0 0 1 8 1 0 9 7.88 1 0 1 122.43 22.98 47.09 57 82 343 96 12 0 4
"OG10163" "OG10163" "NEUROD1" 1.22 0 0 0 0 3 3 NA 1 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 NA 71.56 0 1 2 0 1 0 0 0 0 0 0 0 0
"OG10165" "OG10165" "FRZB" 32.99 36 150 44 192 1432 2716.66 43 194 378.95 126.25 11 20 44.85 10 111 56 4 19 21 7 11 3 9 22.56 41.02 44 30 304 82.11 52 110.98 33 4 22 104.13 57 104 392 314 32 68 14
"OG10166" "OG10166" "DUSP19" 16.21 30.89 142 70 220.46 20 52 21 1 15 13 87 64.99 91.1 99 489.9 348 16 46 36 36 129 31 65.87 11.57 4.48 85 18 225.89 7 2 8 4 20 2 35.07 23.84 62.5 185.93 48.7 51.99 381 57
"OG10167" "OG10167" "CFAP36" 30.84 124.18 412 223 1042.96 508.18 841.05 28 40 307.17 160.91 137.69 115.02 230.04 229 1064 833 49 71 57 38 313 71 124.52 11 18 134 124 967.09 119.89 154.95 47.04 196.18 157.33 135.04 44 81 145 491.93 125.13 640 1361.98 312
"OG10169" "OG10169" "CCDC138" 22.91 36.17 54 33 238.27 7 24 10 24 47 61 36.91 10 31.1 32 155 122 20 25 12 12 78 19 34 4.98 2 20.12 63 226 17 13 8.06 20 15 4 0 8 16 37 20 51 114 31
"OG1017" "OG1017" "LAPTM4A" 2036.8 3290.02 2194 2254 5998 3246.88 3457.62 458 2472 2793.98 2681.87 2874.45 1559.24 4276.38 3063 11754.94 12256.85 551.75 780.72 804.4 489.83 3934.11 1178.31 2128.38 845.86 663.41 113 1183 3558.17 1733.08 2552.72 1956.65 4955.52 2525.48 1741.17 1719.04 1118.21 2066 8899.11 1945 4235 9812.7 2154
"OG10170" "OG10170" "ZSWIM2" 0 1 0 0 0 0 0 0 0 0 0 0 1.78 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG10171" "OG10171" "FBXO41" 17 10 0 0 1 0 1 0 55 21 3 0 1 2 4 0 0 0 0 0 0 0 0 0 2 2 2 2 1 26.01 7 6 11 0 0 2 1 0 0 1.46 0 16 1
"OG10172" "OG10172" "ACTG2" 20.94 120.91 26 77 329.94 45.87 99.79 163.53 30 894.12 77.92 4 11 6.39 3 24 5 2 5 239 2 3 2 1 12.91 20.96 12 13 361.17 NA NA NA NA 31.08 930.06 23.73 95.54 14.9 75 3.96 29.99 102.77 49
"OG10174" "OG10174" "VSNL1" 129.97 598.16 151 116 363 320 379.04 NA 79 281.58 186.02 0.91 0 1.14 15.04 0 1 0 0 0 0 0 0 1 0 1 2 1 7 271.8 260.76 183.33 18.05 109 13 117.78 51 54 206.37 91 5.5 2 0
"OG10176" "OG10176" "COQ8A" 2343.86 2502.7 671.99 592 3444.66 5492.24 8125.72 2046.01 2226.32 485.85 641.17 3578.27 2347.55 3720.27 5754.97 49017.16 25095.88 2511.65 5440.82 4004.32 1835.25 15190.73 4394.52 7821.24 3100.5 7053.25 15660.53 2002.17 3960 583.17 1213.48 1259.02 1494.64 695.46 198.97 1740.38 994.6 1528 6565.13 1174 5408.99 24427.13 8828
"OG10177" "OG10177" "SLC16A14" 45.04 11 4 2 9 165.89 517 185 1 33 8 2.02 1.79 1 4 0 2 0 0 0 0 0 0 0 4.95 3.6 10 5 70 23.56 60 10.99 37 18 13 14.4 15 13 30 25 23.05 16 4.94
"OG10179" "OG10179" "EN1" 1.27 0 0 0 0 NA NA 0 0 1 0 0 0 0.93 0 0 0 0 0 0 0 0 0 0 3.06 8.73 0 2 0 0 0 0 0 0 0.9 NA NA NA NA NA 0 0 0
"OG1018" "OG1018" "TTC7A" 143.41 292.39 175 302 1355 132 189.96 755 1044 157 178.11 1766.27 894.9 1522.84 2087 7771.88 3756 817.64 872.44 1272.97 613.44 804.84 242.1 374.26 695.4 680.7 1595.76 1726 2383 192.15 317.27 185.19 1110.4 293.24 80.91 1283.27 752.68 750 1671 806 1497 8497.36 1585
"OG10180" "OG10180" "SGCB" 57.65 99.83 4099.23 4169.79 15706.52 4 4 613 117 150.2 149.08 46 21 74.91 61 180 163 11 15 16 2 25.01 15 18 98.08 87.38 366.02 17 575 285.26 342.82 290.6 551.17 266 109 286.52 357.84 333.76 798.66 377.59 63 152 33
"OG10181" "OG10181" "SPATA18" 6 21 0 1 7 76 10 1 43 20 38.82 1 10 0 0 0 0 0 0 0 0 0 0 0 1 3 5 0 9 6 0 10 23 418.02 129 48.35 68.07 9.14 1 4.84 0 0 0
"OG10182" "OG10182" "NOSTRIN" 31.45 156.45 495 413.07 962.41 157.86 207 6 484.24 542.25 119.84 85.98 123.01 313.94 278 1304.92 904 205 276 268.68 120 903.79 282.95 339 110.26 199.58 924.01 60 233 277.47 326 28 159 413 133.92 75.18 147.11 391 1555 500 396 1141.7 234
"OG10184" "OG10184" "SGPP2" 16.07 7.89 0 2 20 4 10 1 36 13 9 10.22 4.05 20.7 6 48.66 28.41 2.82 1.02 0 1 4 3.15 9 30.12 35.02 304.56 6 2.04 7 3 0 22 107.5 42.63 2 2 6 10 3 18.06 33 6
"OG10185" "OG10185" "INHBB" 46 96 0 1 16 NA NA 1 1 495.01 351.73 130.53 48.13 78.69 43 146 33 6.2 16 9 7.08 54 15 61 4.41 3.72 12 2 24 28 8 0 5 7 34 88 165.06 11 207 18 0 7 0.99
"OG10186" "OG10186" "XIRP2" 0 0 1 0 0 2 9 5 87.99 0 2 0 0 0 0 0 0 3 1 0 1 0 0 0 1 2 23 4 57 1 2 0 0 NA NA 1 0 1 0 0 6 15 0
"OG10188" "OG10188" "SMARCAD1" 49 178 263 164 391 341 422.63 114 125 126 99.36 219.1 121 311.48 341.23 851.35 836 66 107 82 48.01 199 69 115 68.65 82 296 259.39 507.44 134.37 132 45 131 141.02 83 48 103 199 739 385 400 890.94 243
"OG10189" "OG10189" "HPGDS" 4 6 2 1 1 0 3 0 0 1 3 11.32 12 26.02 17.71 65.83 38.52 1 4.05 1.25 0 4 2 10 1 3 0 3 0 2 4 0 2 79.72 32.36 11 14.01 8 40 23 74 223 32
"OG1019" "OG1019" "IP6K2" 577.48 755.01 520.98 376 2910.99 231.06 329 95 355.16 543.15 369.79 1012.77 137.94 356.27 591.19 2874.72 1075.67 372.42 518.93 397 147.26 418.11 93 251 276.41 657.56 1470 354 277 185.8 296.95 192.67 258.77 342.38 200 343.48 195.18 217 672.01 200 585 2979.12 291
"OG10190" "OG10190" "PDLIM5" 470.77 1355.49 322.85 424.98 1259.95 626.35 561.48 694.17 226 878.34 291 961.75 576.15 2165.84 1115 4166 2904.09 235.83 348.79 291 147 631.84 217 376.13 145.05 358.27 414.92 1620.54 3130.87 415.76 434.79 558.8 668.12 1434.02 804.76 843.23 988.56 2375.17 8795.51 3493.8 308.99 1428.78 297
"OG10191" "OG10191" "STPG2" 1 2 NA NA NA 2 5 8 19 NA NA 1 2 0 0 2 0 3 1 1 0 0 0 0 4 9.52 15 0 0 2 2 2 0 4 4 3 3 6 8 6 0 0 0
"OG10192" "OG10192" "NEURL3" 12.99 22 9 8 83.11 3 2 9 16 30.76 14 183.31 113.84 272.48 96.12 656.2 394.48 31.35 55.99 53.52 21.01 107.98 34.02 51.53 2 24.12 13 75 68 NA NA NA NA 13 28 18.3 4 1 39 16.04 65 121 27
"OG10193" "OG10193" "RPRD2" 346.99 402.17 307 519 1362.9 783.97 639.03 335 194.01 348.09 369.49 589.78 291.68 702.22 849 2712.67 1352 183.06 229.06 296.02 185 365.48 343 247 171.33 255.77 531 482.1 817.97 149.05 220.05 309.58 256 492.17 97 414.87 402.03 601.62 2200.77 681.94 363 1511.06 287
"OG10194" "OG10194" "ANKRD23" 57.27 28.16 14 16.04 165 149.78 201 NA 0 18.6 5.3 19 40 26 43 178 91 1 2 4 0 8 1 6 11 5.08 21 6.96 44.99 41.21 31 34.43 109.95 15 5 272.95 69 91 401 50 4 16 5
"OG10195" "OG10195" "CTSS" 356.03 843.35 1778 1402 4489.28 922.15 907.29 882 357.78 328.8 155.04 1185.29 374.94 1047.88 470 2066 817.08 105 227.05 82 58 258 72 153 262.92 406.03 1733 3422.02 3005.1 258.54 807.63 160.9 3027.64 997.13 501.89 177.85 526.44 540.63 1584.61 974.44 312 735.56 153
"OG10196" "OG10196" "MSX1" 4 4 8 13 16 7 5 14 0 12 2.19 2 1 2 3 31 6 1 1 1 0 0 0 0 0 0 2 32 NA 3.98 4 2.88 15 3 41.01 NA NA NA NA NA 4 5 0
"OG102" "OG102" "MYCBP2" 443.24 681.85 1467.01 1615 6586.96 334 358.95 1461 451 338 226.16 1023.01 674.97 1323.89 975.59 3486.22 3280.08 342.07 460.01 322.26 193.69 444.02 217.13 348 431.98 606.88 1433 963.84 1966 385.05 352 218.01 658.1 1447.21 526.39 812.87 912.87 1239 7140.01 1457 983.26 3151.92 643.44
"OG10200" "OG10200" "TNFAIP8L2" 18 54 52 39 299.6 194.92 259.22 1 10 41.38 40 62.99 17 45.67 18 141 47 11.63 20 6 3 28 27 21 35 24.16 32 0.16 35 4.76 56 3 28 68 6 54.57 129.72 19.64 63.78 27.63 110 263 68
"OG10201" "OG10201" "LYSMD1" 46 139.15 119 138 449.14 103 164 6 5 166 131.95 162.2 138.13 289.79 236.09 1479.48 432.58 36.42 46.82 63.13 29 160.03 71.44 139.22 24 28 25 381.88 42 73.99 144.99 61 51 54 17 154.06 155.62 243.54 877.18 238.95 194 690.94 132
"OG10202" "OG10202" "SCNM1" 179.58 201.53 69 113.48 293.48 243.85 298.87 29 54 218.01 242.03 151.96 119.01 264.45 137 880 370 133 157 275 177 155 103 86 25.33 26.86 75.39 89 132 299.21 499.73 329.03 779.98 222.89 198 77 66 79 303 106 153 309.05 108
"OG10203" "OG10203" "TMOD4" 3 1.42 3 5 31 59.11 92 5 1 2 0 34.84 5 5 28 21 70 0 0 0 0 2 0 0 0 3.15 13.61 8 7 2 0 2 1 NA NA 11 7 13 37 7 3 6 6
"OG10204" "OG10204" "VPS72" 227.08 294.96 163 280 1127 508 494 340 182 NA NA 300.64 181.96 427.57 355.08 1591.38 981.65 189.27 300.16 316.79 168.01 330.08 201.09 211.97 338.83 353.11 709 315 239 150.95 174 142.67 321.15 269.64 129 169 140.35 180 589 177 283 778 235
"OG10205" "OG10205" "ERCC3" 284.22 523.89 562 459 1896 499 605 334 308 529.87 412.89 382.68 266.97 442.91 642 2804 1426 199.7 278.97 265 167.68 444 223 338.24 53.96 94.26 243 399 1084 NA NA NA NA 449.96 255.85 NA NA NA NA NA 680 2566.16 485
"OG10206" "OG10206" "RNF149" 509.17 632.87 153.98 123 480 241.02 768.05 51 90 734.69 499.09 2162.61 890.1 2083.98 2239.73 8789.87 5527.62 1079.96 1641.6 1254.03 691.36 1278.33 271.46 527.25 203.75 239.44 970 399 304 161.03 407.01 254.98 1140.91 160.01 202.49 NA NA NA NA NA 608 3114.77 625
"OG10207" "OG10207" "IWS1" 441.35 463.04 583 452 1505.17 1006.03 1514.63 270.84 385 548 435 445.77 234.64 822.17 757.06 2175.61 1923.12 97.97 111.64 107.85 74.02 304.29 124.99 204.28 252.17 478.76 1466.34 389.57 911 469.93 598.26 210.23 579.72 795.92 632.97 249.72 362.07 695 2525 702.75 313 923.02 142
"OG1021" "OG1021" "SRBD1" 86.33 156.84 319 159 539 169 197 110 166 177.98 129.14 475.85 191 457.31 580.92 1978.65 879.02 232.52 230.26 316.99 140 381.78 122 157 20 35.5 177 134 495 127.01 205 81 208.36 427.7 227 46 80.01 136 471 232 285 1022.9 192
"OG10212" "OG10212" "SPRR3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA 0 0 0
"OG10213" "OG10213" "DHX57" 81.44 126.37 282.37 354.99 1239.72 220 298.01 185 141 144 70.22 207.99 156.37 278.37 430 1267.5 902 104.68 134.56 182.6 65.89 258.24 84.46 141.83 100.04 116.73 452.91 215 523.07 71.16 69.23 22 201.3 128 67 52.1 75.41 101.36 281.61 115.57 222 716 175
"OG10214" "OG10214" "BMP10" 8 9 52 41 116 38 19 58 762 65 58 41 11 59.02 17 110 91 11 6 9 0 9 2 10 7 11.01 44 138 259 19 56.03 56 23 54 244 13 20 32 140 74 10 286 31
"OG10215" "OG10215" "ARHGAP25" 73.67 160.02 210.44 144.3 676 123.05 95.98 37 171.01 413.72 175 79 30.46 74.8 55 197 91 13 20 11 9 23 6 20 15 34 112 471 280 117.01 272 48 233 201 189.01 58.07 154.05 189 367.29 236 104 331.64 49
"OG10217" "OG10217" "S100A12" 2 5 46 62 272 0 122.93 251 97 727.02 44 NA NA NA NA NA NA NA NA NA NA NA NA NA 21 44 42 21 209 19 241.25 1 28 237 653 1 4 4 2 3 NA NA NA
"OG10218" "OG10218" "TGFA" 63 23 0 6 4 1 1 3 463 7.86 6 510.39 362.89 461.45 626 2643.12 1584 336.42 333.88 535.24 193.04 596.41 190 318.97 4 7 6 0 21 69 26 8 47 73 21 34 9 57 113 39 293.32 1165 192
"OG10219" "OG10219" "TDRD10" 24 44 202 165.52 1314.39 27.96 87.03 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 6 4 NA 0 27 22 12 8.61 27.98 10 5.86 10 11 28 7 NA NA NA
"OG1022" "OG1022" "KIF2A" 32.31 56 157 159 356 123 109 101.96 121.02 166.33 94.33 162.17 112.88 242.48 245.31 745.04 769 62.13 85.37 86.66 52.94 196.7 50.91 81.67 17.58 20.33 102 149 483.24 26 23 16 59 111.02 96 81.68 155.21 274 886.64 358.56 82 264.98 60.29
"OG10220" "OG10220" "CCNYL1" 249.29 285.54 51.31 64 142 NA NA 8 9 NA NA 80.17 87.81 144.1 152.61 550.99 536.86 37 39.01 38 33 247.28 92.57 120.06 64.13 86.45 184 300 40 113.32 183.47 132.33 260.52 94.63 35 81.33 54 148 259 123 251 641 156
"OG10221" "OG10221" "FZD5" 920.7 1248.14 213 152 4212 470 243 683 111 1035.64 1195.94 208.03 126.62 197.98 330 1180 644 196.47 92 291.32 120.67 272.98 75 164 81.29 133.29 194.91 90 2206.42 166.99 271.88 593.91 323.23 331.65 99.01 751.02 1403.38 799 3524.36 477.15 105 684 185
"OG10223" "OG10223" "C1orf189" 0 2 0 4 10 0 2 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA NA 0 0 0 0 0 1 1 1 1.02 1.01 0 67 133 24
"OG10224" "OG10224" "NPPC" 0 0 17 5 44 0 0 0 3 0 0 0 1 0 0 0 0 0 0 5 0 0 0 0 2 0 0 5 3 0 45 0 0 0 0 3 1 1 0 0 2 0 2
"OG10225" "OG10225" "GNPDA2" 20 46.9 101 41 89 48 87 18 308 95 45 36.87 18 36.4 47.38 225.12 288.95 22 33 39.73 9.83 50.44 15.93 31.67 8 4.07 28 271 31 39.2 53 15 79 27 6 7 12 9 71.01 37 28.23 97.36 13.9
"OG10227" "OG10227" "GABRG1" 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 19 8 15 0 0 1 0 1 21.24 0 2 0 1 0 0 0 0 0 0 0 0 0
"OG10228" "OG10228" "GABRB1" 0 0 0 0 0 0 1 0 1 0 3 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1.74 0 0 0 1 6.2 NA NA NA NA NA 0 1 0
"OG10229" "OG10229" "PAQR3" 80.82 84.57 68.89 149.27 481.58 549 368.65 70 126 56.81 57.51 220.98 128.98 162.95 285.93 583.86 422.48 160.5 143.03 190.26 65.28 86.21 39.96 62.3 81 66.15 576 73 65.1 43 39.46 80 51.39 45.99 23 96.72 149 91 217 126 259 910 204
